date,variety_id,variety_name,month,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,tech1,tech2,tech3,tech4,tech5,tech6,tech7,tech8,tech9,tech10,tech11,tech12,tech13,tech14,tech15,tech16,tech17,tech18,tech19,tech20,tech21,tech22,tech23,tech24
2026-03-30,0,NVDA,3,0.2240,0.5980,0.4200,0.5000,0.8500,0.7500,0.3200,0.6500,0.5800,0.6200,0.4200,0.1969,0.6500,0.5500,0.0230,0.0507,0.1710,0.5000,0.0000,1.0000,0.1253,0.2606,0.6169,0.4441,0.2329,0.0785,0.0349,0.2230,0.2200,0.2593,0.2041,0.0366,0.9634,0.0270,0.9730,0.3256,0.5764,0.5000
2026-03-30,1,AAPL,3,0.2380,0.5720,0.4200,0.5200,0.7800,0.6800,0.4200,0.5500,0.5800,0.5800,0.4410,0.2996,0.6800,0.5000,0.1764,0.1764,0.4736,0.5000,0.1214,0.8786,0.0814,0.2796,0.4110,0.4652,0.4046,0.3516,0.0838,0.1618,0.1873,0.3311,0.1422,0.0543,0.9457,0.0918,0.9082,0.2639,0.9662,0.5000
2026-03-30,2,AMZN,3,0.2380,0.5720,0.4200,0.5200,0.7800,0.6500,0.4800,0.5800,0.5800,0.5800,0.4410,0.1806,0.5800,0.5000,0.1005,0.1044,0.1084,0.0000,0.0127,0.9873,0.0899,0.3666,0.5242,0.5323,0.2943,0.2186,0.2228,0.1640,0.2360,0.2405,0.0956,0.0849,0.9151,0.0956,0.9044,0.4823,0.6140,0.5000
2026-03-30,3,COIN,3,0.2520,0.4940,0.4200,0.5200,0.6500,0.5500,0.4200,0.5500,0.5800,0.5800,0.5040,0.1652,0.4800,0.5500,0.0003,0.0140,0.0002,0.5000,0.0000,1.0000,0.2947,0.2809,1.0000,0.4913,0.0185,0.0053,0.0098,0.2291,0.2931,0.2203,0.1606,0.0423,0.9577,0.2064,0.7936,0.3278,0.7909,0.5000
2026-03-30,4,CRCL,3,0.2800,0.5200,0.4200,0.4800,0.4200,0.3500,0.5000,0.4000,0.5800,0.3800,0.4200,0.2464,0.4000,0.4200,0.0000,0.8503,0.0064,0.5000,0.0668,0.9332,0.4583,0.3117,1.0000,0.3451,0.0030,0.0008,0.0938,0.1916,0.3747,0.2867,0.3865,0.0339,0.9661,0.4612,0.5388,0.3365,0.7461,0.5000
2026-03-30,5,GME,3,0.2800,0.5200,0.4200,0.4800,0.2500,0.2800,0.3500,0.2500,0.5800,0.4000,0.4200,0.2654,0.3000,0.4200,0.0719,0.1489,0.3229,0.5000,0.1059,0.8941,0.1298,0.2766,0.6299,0.5307,0.3407,0.2526,0.0578,0.4061,0.4803,0.2895,0.1339,0.0808,0.9192,0.3015,0.6985,0.4395,0.6481,0.5000
2026-03-30,6,GOOGL,3,0.2380,0.5720,0.4200,0.5200,0.7500,0.6800,0.4500,0.5800,0.5800,0.5500,0.4410,0.2215,0.5500,0.5000,0.0141,0.0236,0.6911,0.5000,0.0000,1.0000,0.1449,0.2070,0.5162,0.4878,0.1311,0.0677,0.0230,0.2396,0.3769,0.3263,0.1010,0.0344,0.9656,0.0181,0.9819,0.5275,0.4245,0.5000
2026-03-30,7,HOOD,3,0.2520,0.4940,0.4200,0.5200,0.6000,0.5200,0.4500,0.5200,0.5800,0.5500,0.5040,0.0958,0.4500,0.5200,0.0019,0.0020,0.0004,0.0000,0.0000,1.0000,0.2407,0.2893,1.0000,0.4481,0.1169,0.0333,0.0023,0.1840,0.2932,0.2072,0.0931,0.0775,0.9225,0.0343,0.9657,0.3050,0.5266,0.5000
2026-03-30,8,LMT,3,0.2660,0.6240,0.4410,0.5000,0.6800,0.6000,0.5000,0.5200,0.5800,0.5200,0.4200,0.3562,0.5200,0.5500,0.0373,0.1791,0.9749,1.0000,0.0000,1.0000,0.1248,0.2507,0.5329,0.3897,0.3604,0.1410,0.0173,0.6214,0.0217,0.3058,0.2696,0.0507,0.9493,0.2318,0.7682,0.3558,0.4929,0.5000
2026-03-30,9,MARA,3,0.2520,0.4940,0.4200,0.5200,0.4200,0.3800,0.4800,0.5200,0.5800,0.5500,0.5040,0.1177,0.4000,0.5000,0.0064,0.0340,0.0002,0.0000,0.0050,0.9950,0.2038,0.4143,1.0000,0.3920,0.0765,0.0204,0.0022,0.1062,0.3791,0.2597,0.2046,0.0669,0.9331,0.2322,0.7678,0.3208,0.6980,0.5000
2026-03-30,10,MCD,3,0.2800,0.5980,0.4200,0.5200,0.7000,0.6200,0.5200,0.4800,0.5800,0.5000,0.4200,0.3159,0.5500,0.4500,0.1501,0.2511,0.5495,0.5000,0.2084,0.7916,0.1189,0.2437,0.3408,0.5343,0.5010,0.1999,0.0712,0.3189,0.1987,0.3543,0.1708,0.1337,0.8663,0.1986,0.8014,0.4728,0.4755,0.5000
2026-03-30,11,META,3,0.2380,0.5720,0.4200,0.5200,0.7200,0.7000,0.4200,0.6000,0.5800,0.5500,0.4410,0.0868,0.5000,0.4800,0.0017,0.0073,0.0127,0.0000,0.0102,0.9898,0.2609,0.1970,0.7087,0.5804,0.0961,0.0259,0.0019,0.1282,0.5482,0.4639,0.3346,0.1061,0.8939,0.0723,0.9277,0.7662,0.8826,0.5000
2026-03-30,12,MSFT,3,0.2380,0.5720,0.4200,0.5200,0.8000,0.7200,0.4000,0.6200,0.5800,0.6000,0.4410,0.0869,0.6500,0.5200,0.0167,0.0263,0.0071,0.0000,0.0330,0.9670,0.1747,0.1240,0.4369,0.5245,0.2218,0.0716,0.0300,0.3412,0.3629,0.3105,0.1476,0.0472,0.9528,0.0212,0.9788,0.2723,0.8915,0.5000
2026-03-30,13,MSTR,3,0.2520,0.4940,0.4200,0.5200,0.5500,0.4200,0.3800,0.5800,0.5800,0.6200,0.5040,0.0997,0.4200,0.5500,0.0028,0.0226,0.0000,0.0000,0.0000,1.0000,0.1867,0.3416,1.0000,0.3583,0.0813,0.0119,0.0160,0.1179,0.1638,0.2166,0.1546,0.0203,0.9797,0.2477,0.7523,0.2443,0.7737,0.5000
