date,variety_id,variety_name,month,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,tech1,tech2,tech3,tech4,tech5,tech6,tech7,tech8,tech9,tech10,tech11,tech12,tech13,tech14,tech15,tech16,tech17,tech18,tech19,tech20,tech21,tech22,tech23,tech24
2026-04-09,0,NVDA,4,0.2240,0.5980,0.4200,0.5000,0.8500,0.7500,0.3200,0.6500,0.5800,0.6200,0.4200,0.6283,0.6500,0.5500,0.8709,0.5728,0.5928,0.5000,0.8389,0.1611,0.1127,0.5595,0.5708,0.5401,0.7168,0.6752,0.4016,0.1441,0.0864,0.2025,0.1898,0.7980,0.2020,0.5889,0.4111,0.4819,0.6445,0.5000
2026-04-09,1,AAPL,4,0.2380,0.5720,0.4200,0.5200,0.7800,0.6800,0.4200,0.5500,0.5800,0.5800,0.4410,0.6667,0.6800,0.5000,0.8131,0.4923,0.6983,0.5000,1.0000,0.0000,0.0583,0.6570,0.4682,0.5245,0.5939,0.6854,0.4893,0.0927,0.1886,0.2445,0.2174,0.8997,0.1003,0.4263,0.5737,0.3689,0.7804,0.5000
2026-04-09,2,AMZN,4,0.2380,0.5720,0.4200,0.5200,0.7800,0.6500,0.4800,0.5800,0.5800,0.5800,0.4410,0.7274,0.5800,0.5000,0.9956,0.9444,0.6887,0.0000,1.0000,0.0000,0.1322,0.6950,0.5808,0.7103,0.8995,0.9303,0.9694,0.3955,0.1484,0.2909,0.1636,0.9957,0.0043,0.7271,0.2729,0.7076,0.6720,0.5000
2026-04-09,3,COIN,4,0.2520,0.4940,0.4200,0.5200,0.6500,0.5500,0.4200,0.5500,0.5800,0.5800,0.5040,0.2375,0.4800,0.5500,0.0176,0.1309,0.0004,0.5000,0.2522,0.7478,0.3247,0.2751,1.0000,0.3648,0.3872,0.1587,0.0054,0.2986,0.1521,0.1498,0.1207,0.1920,0.8080,0.3953,0.6047,0.3051,0.9022,0.5000
2026-04-09,4,CRCL,4,0.2800,0.5200,0.4200,0.4800,0.4200,0.3500,0.5000,0.4000,0.5800,0.3800,0.4200,0.1881,0.4000,0.4200,0.0000,0.2924,0.0041,0.5000,0.1701,0.8299,0.6098,0.1876,1.0000,0.1705,0.2239,0.0108,0.0002,0.4490,0.1323,0.0337,0.1797,0.0158,0.9842,0.4058,0.5942,0.3491,0.8453,0.5000
2026-04-09,5,GME,4,0.2800,0.5200,0.4200,0.4800,0.2500,0.2800,0.3500,0.2500,0.5800,0.4000,0.4200,0.4175,0.3000,0.4200,0.3961,0.2573,0.4437,0.5000,0.4030,0.5970,0.0869,0.4679,0.6471,0.4930,0.5241,0.4434,0.0932,0.0000,0.1970,0.2698,0.3296,0.3100,0.6900,0.2154,0.7846,0.6650,0.5176,0.5000
2026-04-09,6,GOOGL,4,0.2380,0.5720,0.4200,0.5200,0.7500,0.6800,0.4500,0.5800,0.5800,0.5500,0.4410,0.7332,0.5500,0.5000,0.9654,0.7234,0.9784,0.5000,0.9061,0.0939,0.1639,0.5669,0.5894,0.5147,0.8052,0.9144,0.7521,0.1038,0.0607,0.3066,0.1810,0.9282,0.0718,0.6051,0.3949,0.8022,0.5524,0.5000
2026-04-09,7,HOOD,4,0.2520,0.4940,0.4200,0.5200,0.6000,0.5200,0.4500,0.5200,0.5800,0.5500,0.5040,0.2532,0.4500,0.5200,0.2937,0.0626,0.0010,0.0000,0.3994,0.6006,0.1744,0.4331,1.0000,0.4059,0.5007,0.3028,0.0216,0.1441,0.2253,0.2700,0.1623,0.4601,0.5399,0.1510,0.8490,0.3974,0.6236,0.5000
2026-04-09,8,LMT,4,0.2660,0.6240,0.4410,0.5000,0.6800,0.6000,0.5000,0.5200,0.5400,0.5200,0.4200,0.4865,0.5200,0.5500,0.4353,0.3593,0.9878,0.5000,0.4414,0.5586,0.0888,0.4468,0.5215,0.4706,0.5503,0.4967,0.2011,0.1050,0.1407,0.0815,0.1884,0.4468,0.5532,0.3920,0.6080,0.4327,0.5098,0.5000
2026-04-09,9,MARA,4,0.2520,0.4940,0.4200,0.5200,0.4200,0.3800,0.4800,0.5200,0.5800,0.5500,0.5040,0.7112,0.4000,0.5000,0.9950,0.9811,0.0033,0.5000,0.9453,0.0547,0.2378,0.5442,1.0000,0.5711,0.9830,0.9852,0.9899,0.2534,0.1729,0.3004,0.2496,0.8500,0.1500,0.7288,0.2712,0.4246,0.7036,0.5000
2026-04-09,10,MCD,4,0.2800,0.5980,0.4200,0.5200,0.7000,0.6200,0.5200,0.4800,0.5800,0.5000,0.4200,0.4421,0.5500,0.4500,0.3931,0.2659,0.5553,0.5000,0.4051,0.5949,0.0915,0.4995,0.3373,0.5330,0.5367,0.4570,0.1564,0.0490,0.1448,0.2065,0.1881,0.2374,0.7626,0.1771,0.8229,0.5046,0.5270,0.5000
2026-04-09,11,META,4,0.2380,0.5720,0.4200,0.5200,0.7200,0.7000,0.4200,0.6000,0.5800,0.5500,0.4410,0.5137,0.5000,0.4800,0.9571,0.4337,0.1716,0.0000,0.8029,0.1971,0.2049,0.5491,0.7488,0.6028,0.8452,0.8034,0.2001,0.0467,0.0381,0.5721,0.5127,0.8150,0.1850,0.4847,0.5153,1.0000,0.8536,0.5000
